time_s,reference_rad,position_rad,velocity_rad_s,current_A,sensor_side_measurement_rad,received_measurement_rad,tracking_error_rad,command_V,unsaturated_command_V,capacitive_current_A,capacitive_voltage_V,inductive_voltage_V,shared_impedance_voltage_V,ground_common_mode_voltage_V,ground_differential_voltage_V,receiver_differential_voltage_V,equivalent_encoder_error_rad,physical_source_window_active,ground_window_active,communication_channel_enabled,transmit_delay_samples,packet_dropped,sample_received,accepted_source_index,accepted_delay_samples,held_last,measurement_age_samples,measurement_age_s,collision_discard_count,out_of_order_discard_count,delta_position_rad,delta_command_V,delta_received_measurement_rad,pre_window_active,analysis_window_active,post_window_active,configured_fault_window_active
0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,73,0,0,0,0,0,0,0,0,0,1,0,0,0
0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,74,0,0,0,0,0,0,0,0,0,1,0,0,0
0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,75,0,0,0,0,0,0,0,0,0,1,0,0,0
0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,76,0,0,0,0,0,0,0,0,0,1,0,0,0
0.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,77,0,0,0,0,0,0,0,0,0,1,0,0,0
0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,78,0,0,0,0,0,0,0,0,0,1,0,0,0
0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,79,0,0,0,0,0,0,0,0,0,1,0,0,0
0.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,80,0,0,0,0,0,0,0,0,0,1,0,0,0
0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,0,0,0,0,0,0,0,0,0,1,0,0,0
0.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82,0,0,0,0,0,0,0,0,0,1,0,0,0
0.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,83,0,0,0,0,0,0,0,0,0,1,0,0,0
0.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,84,0,0,0,0,0,0,0,0,0,1,0,0,0
0.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,85,0,0,0,0,0,0,0,0,0,1,0,0,0
0.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,86,0,0,0,0,0,0,0,0,0,1,0,0,0
0.086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,0,0,0,0,0,0,0,0,0,1,0,0,0
0.087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,88,0,0,0,0,0,0,0,0,0,1,0,0,0
0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,89,0,0,0,0,0,0,0,0,0,1,0,0,0
0.089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,90,0,0,0,0,0,0,0,0,0,1,0,0,0
0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,91,0,0,0,0,0,0,0,0,0,1,0,0,0
0.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,92,0,0,0,0,0,0,0,0,0,1,0,0,0
0.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,93,0,0,0,0,0,0,0,0,0,1,0,0,0
0.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,94,0,0,0,0,0,0,0,0,0,1,0,0,0
0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,95,0,0,0,0,0,0,0,0,0,1,0,0,0
0.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,96,0,0,0,0,0,0,0,0,0,1,0,0,0
0.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,97,0,0,0,0,0,0,0,0,0,1,0,0,0
0.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,98,0,0,0,0,0,0,0,0,0,1,0,0,0
0.098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,99,0,0,0,0,0,0,0,0,0,1,0,0,0
0.099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,1,0,0,0
0.1,0.523598775598299,0,0,0,0,0,0.523598775598299,1.4072926446309,1.4072926446309,0,0,0,0,0,0,0,0,0,0,0,0,0,1,101,0,0,0,0,0,0,0,0,0,1,0,0,0
0.101,0.523598775598299,4.45218265702949e-05,0.128513015071065,0.445803932742211,4.45218265702949e-05,4.45218265702949e-05,0.523554253771728,1.38892542072261,1.38892542072261,0,0,0,0,0,0,0,0,0,0,0,0,0,1,102,0,0,0,0,0,0,0,0,0,1,0,0,0
0.102,0.523598775598299,0.00031838385052,0.442553049219617,0.709810168316796,0.00031838385052,0.00031838385052,0.523280391747779,1.37064920251435,1.37064920251435,0,0,0,0,0,0,0,0,0,0,0,0,0,1,103,0,0,0,0,0,0,0,0,0,1,0,0,0
0.103,0.523598775598299,0.000965080559626825,0.863890571767915,0.857783766312187,0.000965080559626825,0.000965080559626825,0.522633695038672,1.35206237097213,1.35206237097213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104,0,0,0,0,0,0,0,0,0,1,0,0,0
0.104,0.523598775598299,0.00206510228706424,1.34265039784167,0.931864162920198,0.00206510228706424,0.00206510228706424,0.521533673311235,1.33293814664519,1.33293814664519,0,0,0,0,0,0,0,0,0,0,0,0,0,1,105,0,0,0,0,0,0,0,0,0,1,0,0,0
0.105,0.523598775598299,0.00365882019882503,1.84712638475507,0.959055829432812,0.00365882019882503,0.00365882019882503,0.519939955399474,1.3131606748891,1.3131606748891,0,0,0,0,0,0,0,0,0,0,0,0,0,1,106,0,0,0,0,0,0,0,0,0,1,0,0,0
0.106,0.523598775598299,0.00576115152665334,2.35725642139455,0.95666706512572,0.00576115152665334,0.00576115152665334,0.517837624071645,1.29268409317719,1.29268409317719,0,0,0,0,0,0,0,0,0,0,0,0,0,1,107,0,0,0,0,0,0,0,0,0,1,0,0,0
0.107,0.523598775598299,0.0083709588486258,2.86044206838806,0.935793901406138,0.0083709588486258,0.0083709588486258,0.515227816749673,1.27150632104951,1.27150632104951,0,0,0,0,0,0,0,0,0,0,0,0,0,1,108,0,0,0,0,0,0,0,0,0,1,0,0,0
0.108,0.523598775598299,0.0114770755216481,3.34887010732695,0.903551791240415,0.0114770755216481,0.0114770755216481,0.512121700076651,1.24965228197709,1.24965228197709,0,0,0,0,0,0,0,0,0,0,0,0,0,1,109,0,0,0,0,0,0,0,0,0,1,0,0,0
0.109,0.523598775598299,0.0150621692937141,3.81779617606732,0.864505185195562,0.0150621692937141,0.0150621692937141,0.508536606304585,1.22716316805648,1.22716316805648,0,0,0,0,0,0,0,0,0,0,0,0,0,1,110,0,0,0,0,0,0,0,0,0,1,0,0,0
0.11,0.523598775598299,0.0191052204968749,4.26444470325191,0.821583308728979,0.0191052204968749,0.0191052204968749,0.504493555101424,1.20408957655543,1.20408957655543,0,0,0,0,0,0,0,0,0,0,0,0,0,1,111,0,0,0,0,0,0,0,0,0,1,0,0,0
0.111,0.523598775598299,0.0235831121783154,4.68730364598261,0.776666822078567,0.0235831121783154,0.0235831121783154,0.500015663419983,1.18048712759693,1.18048712759693,0,0,0,0,0,0,0,0,0,0,0,0,0,1,112,0,0,0,0,0,0,0,0,0,1,0,0,0
0.112,0.523598775598299,0.0284716507836206,5.08567214964507,0.730963661288177,0.0284716507836206,0.0284716507836206,0.495127124814678,1.15641367207565,1.15641367207565,0,0,0,0,0,0,0,0,0,0,0,0,0,1,113,0,0,0,0,0,0,0,0,0,1,0,0,0
0.113,0.523598775598299,0.0337462215107945,5.45937024670473,0.685249837058868,0.0337462215107945,0.0337462215107945,0.489852554087504,1.13192751905639,1.13192751905639,0,0,0,0,0,0,0,0,0,0,0,0,0,1,114,0,0,0,0,0,0,0,0,0,1,0,0,0
0.114,0.523598775598299,0.0393822091123181,5.80855237818639,0.640023730538261,0.0393822091123181,0.0393822091123181,0.484216566485981,1.10708631698504,1.10708631698504,0,0,0,0,0,0,0,0,0,0,0,0,0,1,115,0,0,0,0,0,0,0,0,0,1,0,0,0
0.115,0.523598775598299,0.0453552679427882,6.13358744647892,0.59560497799568,0.0453552679427882,0.0453552679427882,0.478243507655511,1.08194635441002,1.08194635441002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,0,0,0,0,0,0,0,0,0,1,0,0,0
0.116,0.523598775598299,0.0516414949559411,6.43498151166334,0.552197860464924,0.0516414949559411,0.0516414949559411,0.471957280642358,1.05656213006334,1.05656213006334,0,0,0,0,0,0,0,0,0,0,0,0,0,1,117,0,0,0,0,0,0,0,0,0,1,0,0,0
0.117,0.523598775598299,0.0582175400775308,6.71332782926786,0.50993195568237,0.0582175400775308,0.0582175400775308,0.465381235520768,1.03098609605619,1.03098609605619,0,0,0,0,0,0,0,0,0,0,0,0,0,1,118,0,0,0,0,0,0,0,0,0,1,0,0,0
0.118,0.523598775598299,0.0650606760316851,6.96927442696146,0.468888224075176,0.0650606760316851,0.0650606760316851,0.458538099566614,1.00526851247641,1.00526851247641,0,0,0,0,0,0,0,0,0,0,0,0,0,1,119,0,0,0,0,0,0,0,0,0,1,0,0,0
0.119,0.523598775598299,0.0721488417875956,7.20350294049228,0.429115763245315,0.0721488417875956,0.0721488417875956,0.451449933810703,0.979457373797389,0.979457373797389,0,0,0,0,0,0,0,0,0,0,0,0,0,1,120,0,0,0,0,0,0,0,0,0,1,0,0,0
0.12,0.523598775598299,0.0794606687254459,7.4167146857151,0.390642583889821,0.0794606687254459,0.0794606687254459,0.444138106872853,0.953598381680952,0.953598381680952,0,0,0,0,0,0,0,0,0,0,0,0,0,1,121,0,0,0,0,0,0,0,0,0,1,0,0,0
0.121,0.523598775598299,0.0869754953735181,7.60962138898456,0.353482554892528,0.0869754953735181,0.0869754953735181,0.436623280224781,0.927734947838143,0.927734947838143,0,0,0,0,0,0,0,0,0,0,0,0,0,1,122,0,0,0,0,0,0,0,0,0,1,0,0,0
0.122,0.523598775598299,0.0946733744878818,7.78293892406754,0.317639893324848,0.0946733744878818,0.0946733744878818,0.428925401110417,0.901908216430822,0.901908216430822,0,0,0,0,0,0,0,0,0,0,0,0,0,1,123,0,0,0,0,0,0,0,0,0,1,0,0,0
0.123,0.523598775598299,0.102535074912699,7.93738299680053,0.283112080588452,0.102535074912699,0.102535074912699,0.4210637006856,0.876157099227207,0.876157099227207,0,0,0,0,0,0,0,0,0,0,0,0,0,1,124,0,0,0,0,0,0,0,0,0,1,0,0,0
0.124,0.523598775598299,0.110542079804407,8.07366609861401,0.249891769177506,0.110542079804407,0.110542079804407,0.413056695793892,0.850518319115961,0.850518319115961,0,0,0,0,0,0,0,0,0,0,0,0,0,1,125,0,0,0,0,0,0,0,0,0,1,0,0,0
0.125,0.523598775598299,0.118676582254839,8.19249529339039,0.217968041641061,0.118676582254839,0.118676582254839,0.404922193343459,0.825026459117694,0.825026459117694,0,0,0,0,0,0,0,0,0,0,0,0,0,1,126,0,0,0,0,0,0,0,0,0,1,0,0,0
0.126,0.523598775598299,0.126921478996508,8.29457055799957,0.187327253361473,0.126921478996508,0.126921478996508,0.396677296601791,0.799714015017708,0.799714015017708,0,0,0,0,0,0,0,0,0,0,0,0,0,1,127,0,0,0,0,0,0,0,0,0,1,0,0,0
0.127,0.523598775598299,0.135260362647249,8.38058349670773,0.157953607517076,0.135260362647249,0.135260362647249,0.38833841295105,0.774611450376941,0.774611450376941,0,0,0,0,0,0,0,0,0,0,0,0,0,1,128,0,0,0,0,0,0,0,0,0,1,0,0,0
0.128,0.523598775598299,0.143677512805954,8.45121631361853,0.129829557274348,0.143677512805954,0.143677512805954,0.379921262792345,0.749747253085782,0.749747253085782,0,0,0,0,0,0,0,0,0,0,0,0,0,1,129,0,0,0,0,0,0,0,0,0,1,0,0,0
0.129,0.523598775598299,0.152157886217305,8.50714096828339,0.102936096100235,0.152157886217305,0.152157886217305,0.371440889380994,0.725147992888616,0.725147992888616,0,0,0,0,0,0,0,0,0,0,0,0,0,1,130,0,0,0,0,0,0,0,0,0,1,0,0,0
0.13,0.523598775598299,0.160687106162626,8.5490184658715,0.0772529752089061,0.160687106162626,0.160687106162626,0.362911669435672,0.700838379477654,0.700838379477654,0,0,0,0,0,0,0,0,0,0,0,0,0,1,131,0,0,0,0,0,0,0,0,0,1,0,0,0
0.131,0.523598775598299,0.169251451194423,8.57749825011337,0.0527588731457079,0.169251451194423,0.169251451194423,0.354347324403876,0.676841320865872,0.676841320865872,0,0,0,0,0,0,0,0,0,0,0,0,0,1,132,0,0,0,0,0,0,0,0,0,1,0,0,0
0.132,0.523598775598299,0.177837843306165,8.59321767801564,0.0294315335372202,0.177837843306165,0.177837843306165,0.345760932292134,0.65317798182212,0.65317798182212,0,0,0,0,0,0,0,0,0,0,0,0,0,1,133,0,0,0,0,0,0,0,0,0,1,0,0,0
0.133,0.523598775598299,0.186433835611586,8.59680156226003,0.00724788128940621,0.186433835611586,0.186433835611586,0.337164939986713,0.629867842200258,0.629867842200258,0,0,0,0,0,0,0,0,0,0,0,0,0,1,134,0,0,0,0,0,0,0,0,0,1,0,0,0
0.134,0.523598775598299,0.195027599596064,8.58886177163757,-0.0138158761642524,0.195027599596064,0.195027599596064,0.328571176002235,0.606928755027222,0.606928755027222,0,0,0,0,0,0,0,0,0,0,0,0,0,1,135,0,0,0,0,0,0,0,0,0,1,0,0,0
0.135,0.523598775598299,0.203607911994534,8.56999688272142,-0.0337841583189498,0.203607911994534,0.203607911994534,0.319990863603765,0.584377004237936,0.584377004237936,0,0,0,0,0,0,0,0,0,0,0,0,0,1,136,0,0,0,0,0,0,0,0,0,1,0,0,0
0.136,0.523598775598299,0.21216414134457,8.54079187781778,-0.0526819290216796,0.21216414134457,0.21216414134457,0.311434634253729,0.562227361961358,0.562227361961358,0,0,0,0,0,0,0,0,0,0,0,0,0,1,137,0,0,0,0,0,0,0,0,0,1,0,0,0
0.137,0.523598775598299,0.220686234258944,8.50181788542155,-0.0705346200891286,0.220686234258944,0.220686234258944,0.302912541339355,0.540493145274213,0.540493145274213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,138,0,0,0,0,0,0,0,0,0,1,0,0,0
0.138,0.523598775598299,0.229164701458619,8.45363196017353,-0.087368059965637,0.229164701458619,0.229164701458619,0.294434074139679,0.51918627234832,0.51918627234832,0,0,0,0,0,0,0,0,0,0,0,0,0,1,139,0,0,0,0,0,0,0,0,0,1,0,0,0
0.139,0.523598775598299,0.237590603604395,8.39677689982097,-0.103208406661289,0.237590603604395,0.237590603604395,0.286008171993904,0.498317317925084,0.498317317925084,0,0,0,0,0,0,0,0,0,0,0,0,0,1,140,0,0,0,0,0,0,0,0,0,1,0,0,0
0.14,0.523598775598299,0.245955536963099,8.33178109701805,-0.118082084462391,0.245955536963099,0.245955536963099,0.2776432386352,0.477895568057069,0.477895568057069,0,0,0,0,0,0,0,0,0,0,0,0,0,1,141,0,0,0,0,0,0,0,0,0,1,0,0,0
0.141,0.523598775598299,0.254251618942189,8.25915842402875,-0.132015724067534,0.254251618942189,0.254251618942189,0.269347156656109,0.457929074062119,0.457929074062119,0,0,0,0,0,0,0,0,0,0,0,0,0,1,142,0,0,0,0,0,0,0,0,0,1,0,0,0
0.142,0.523598775598299,0.262471473524758,8.17940814855164,-0.145036105905011,0.262471473524758,0.262471473524758,0.261127302073541,0.438424705640471,0.438424705640471,0,0,0,0,0,0,0,0,0,0,0,0,0,1,143,0,0,0,0,0,0,0,0,0,1,0,0,0
0.143,0.523598775598299,0.270608216635225,8.09301487899886,-0.157170106452551,0.270608216635225,0.270608216635225,0.252990558963074,0.419388203109803,0.419388203109803,0,0,0,0,0,0,0,0,0,0,0,0,0,1,144,0,0,0,0,0,0,0,0,0,1,0,0,0
0.144,0.523598775598299,0.278655441464376,8.00044853764641,-0.168444647421755,0.278655441464376,0.278655441464376,0.244943334133923,0.4008242287174,0.4008242287174,0,0,0,0,0,0,0,0,0,0,0,0,0,1,145,0,0,0,0,0,0,0,0,0,1,0,0,0
0.145,0.523598775598299,0.286607203780849,7.90216436013967,-0.17888664769574,0.286607203780849,0.286607203780849,0.23699157181745,0.382736416992539,0.382736416992539,0,0,0,0,0,0,0,0,0,0,0,0,0,1,146,0,0,0,0,0,0,0,0,0,1,0,0,0
0.146,0.523598775598299,0.294458007254695,7.79860291989398,-0.188522977924989,0.294458007254695,0.294458007254695,0.229140768343604,0.365127424105951,0.365127424105951,0,0,0,0,0,0,0,0,0,0,0,0,0,1,147,0,0,0,0,0,0,0,0,0,1,0,0,0
0.147,0.523598775598299,0.302202788817197,7.69019017597904,-0.197380417696722,0.302202788817197,0.302202788817197,0.221395986781102,0.347998976206747,0.347998976206747,0,0,0,0,0,0,0,0,0,0,0,0,0,1,148,0,0,0,0,0,0,0,0,0,1,0,0,0
0.148,0.523598775598299,0.309836904079742,7.57733754311964,-0.205485615199539,0.309836904079742,0.309836904079742,0.213761871518557,0.331351916710576,0.331351916710576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,149,0,0,0,0,0,0,0,0,0,1,0,0,0
0.149,0.523598775598299,0.317356112833201,7.46044198248739,-0.212865049309063,0.317356112833201,0.317356112833201,0.206242662765097,0.315186252516008,0.315186252516008,0,0,0,0,0,0,0,0,0,0,0,0,0,1,150,0,0,0,0,0,0,0,0,0,1,0,0,0
0.15,0.523598775598299,0.324756564647956,7.33988611199759,-0.219544994022825,0.324756564647956,0.324756564647956,0.198842210950343,0.299501199129202,0.299501199129202,0,0,0,0,0,0,0,0,0,0,0,0,0,1,151,0,0,0,0,0,0,0,0,0,1,0,0,0
0.151,0.523598775598299,0.332034784593451,7.21603833486407,-0.225551485174134,0.332034784593451,0.332034784593451,0.191563991004848,0.284295224679868,0.284295224679868,0,0,0,0,0,0,0,0,0,0,0,0,0,1,152,0,0,0,0,0,0,0,0,0,1,0,0,0
0.152,0.523598775598299,0.339187659094934,7.08925298520318,-0.230910289355735,0.339187659094934,0.339187659094934,0.184411116503364,0.269566092814312,0.269566092814312,0,0,0,0,0,0,0,0,0,0,0,0,0,1,153,0,0,0,0,0,0,0,0,0,1,0,0,0
0.153,0.523598775598299,0.346212421943824,6.95987048951525,-0.235646874984695,0.346212421943824,0.346212421943824,0.177386353654474,0.255310904454038,0.255310904454038,0,0,0,0,0,0,0,0,0,0,0,0,0,1,154,0,0,0,0,0,0,0,0,0,1,0,0,0
0.154,0.523598775598299,0.353106640477031,6.8282175429096,-0.239786385440538,0.353106640477031,0.353106640477031,0.170492135121268,0.241526138410923,0.241526138410923,0,0,0,0,0,0,0,0,0,0,0,0,0,1,155,0,0,0,0,0,0,0,0,0,1,0,0,0
0.155,0.523598775598299,0.359868201939412,6.69460729897545,-0.243353614209058,0.359868201939412,0.359868201939412,0.163730573658886,0.228207690852388,0.228207690852388,0,0,0,0,0,0,0,0,0,0,0,0,0,1,156,0,0,0,0,0,0,0,0,0,1,0,0,0
0.156,0.523598775598299,0.36649530004248,6.55933957223839,-0.246372981964737,0.36649530004248,0.36649530004248,0.157103475555819,0.215350913612295,0.215350913612295,0,0,0,0,0,0,0,0,0,0,0,0,0,1,157,0,0,0,0,0,0,0,0,0,1,0,0,0
0.157,0.523598775598299,0.372986421731426,6.42270105217802,-0.248868515525155,0.372986421731426,0.372986421731426,0.150612353866872,0.202950651345481,0.202950651345481,0,0,0,0,0,0,0,0,0,0,0,0,0,1,158,0,0,0,0,0,0,0,0,0,1,0,0,0
0.158,0.523598775598299,0.37934033417154,6.28496552781871,-0.250863828611288,0.37934033417154,0.37934033417154,0.144258441426759,0.191001277525903,0.191001277525903,0,0,0,0,0,0,0,0,0,0,0,0,0,1,159,0,0,0,0,0,0,0,0,0,1,0,0,0
0.159,0.523598775598299,0.385556071964093,6.14639412194099,-0.252382104348206,0.385556071964093,0.385556071964093,0.138042703634206,0.179496729290311,0.179496729290311,0,0,0,0,0,0,0,0,0,0,0,0,0,1,160,0,0,0,0,0,0,0,0,0,1,0,0,0
0.16,0.523598775598299,0.391632924600873,6.00723553399676,-0.253446079441286,0.391632924600873,0.391632924600873,0.131965850997426,0.168430541131233,0.168430541131233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,161,0,0,0,0,0,0,0,0,0,1,0,0,0
0.161,0.523598775598299,0.397570424165607,5.86772629084638,-0.254078029963802,0.397570424165607,0.397570424165607,0.126028351432692,0.157795877444771,0.157795877444771,0,0,0,0,0,0,0,0,0,0,0,0,0,1,162,0,0,0,0,0,0,0,0,0,1,0,0,0
0.162,0.523598775598299,0.403368333289688,5.72809100447035,-0.254299758692499,0.403368333289688,0.403368333289688,0.120230442308611,0.147585563940343,0.147585563940343,0,0,0,0,0,0,0,0,0,0,0,0,0,1,163,0,0,0,0,0,0,0,0,0,1,0,0,0
0.163,0.523598775598299,0.409026633368747,5.58854263584245,-0.254132583928592,0.409026633368747,0.409026633368747,0.114572142229551,0.137792117921064,0.137792117921064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,164,0,0,0,0,0,0,0,0,0,1,0,0,0
0.164,0.523598775598299,0.414545513045867,5.44928276418499,-0.253597329742536,0.414545513045867,0.414545513045867,0.109053262552432,0.12840777744486,0.12840777744486,0,0,0,0,0,0,0,0,0,0,0,0,0,1,165,0,0,0,0,0,0,0,0,0,1,0,0,0
0.165,0.523598775598299,0.419925356966416,5.3105018608598,-0.252714317581835,0.419925356966416,0.419925356966416,0.103673418631883,0.119424529377771,0.119424529377771,0,0,0,0,0,0,0,0,0,0,0,0,0,1,166,0,0,0,0,0,0,0,0,0,1,0,0,0
0.166,0.523598775598299,0.425166734808806,5.17237956718151,-0.251503359182174,0.425166734808806,0.425166734808806,0.0984320407894929,0.11083413635214,0.11083413635214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,167,0,0,0,0,0,0,0,0,0,1,0,0,0
0.167,0.523598775598299,0.430270390594726,5.03508497547135,-0.249983750723175,0.430270390594726,0.430270390594726,0.0933283850035725,0.102628162643558,0.102628162643558,0,0,0,0,0,0,0,0,0,0,0,0,0,1,168,0,0,0,0,0,0,0,0,0,1,0,0,0
0.168,0.523598775598299,0.435237232281788,4.89877691270157,-0.248174268171176,0.435237232281788,0.435237232281788,0.0883615433165104,0.0947979989814731,0.0947979989814731,0,0,0,0,0,0,0,0,0,0,0,0,0,1,169,0,0,0,0,0,0,0,0,0,1,0,0,0
0.169,0.523598775598299,0.440068321640847,4.76360422611119,-0.246093163752551,0.440068321640847,0.440068321640847,0.0835304539574521,0.087334886309418,0.087334886309418,0,0,0,0,0,0,0,0,0,0,0,0,0,1,170,0,0,0,0,0,0,0,0,0,1,0,0,0
0.17,0.523598775598299,0.444764864419675,4.62970607020414,-0.243758163502229,0.444764864419675,0.444764864419675,0.078833911178624,0.0802299385116552,0.0802299385116552,0,0,0,0,0,0,0,0,0,0,0,0,0,1,171,0,0,0,0,0,0,0,0,0,1,0,0,0
0.171,0.523598775598299,0.449328200794098,4.49721219457029,-0.241186465833282,0.449328200794098,0.449328200794098,0.0742705748042013,0.0734741641239259,0.0734741641239259,0,0,0,0,0,0,0,0,0,0,0,0,0,1,172,0,0,0,0,0,0,0,0,0,1,0,0,0
0.172,0.523598775598299,0.453759796107132,4.36624323199917,-0.238394741074629,0.453759796107132,0.453759796107132,0.0698389794911668,0.0670584870467105,0.0670584870467105,0,0,0,0,0,0,0,0,0,0,0,0,0,1,173,0,0,0,0,0,0,0,0,0,1,0,0,0
0.173,0.523598775598299,0.458061231896179,4.23691098638395,-0.235399131925176,0.458061231896179,0.458061231896179,0.06553754370212,0.0609737662801109,0.0609737662801109,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174,0,0,0,0,0,0,0,0,0,1,0,0,0
0.174,0.523598775598299,0.462234197207813,4.1093187199412,-0.232215254773934,0.462234197207813,0.462234197207813,0.0613645783904855,0.0552108147000697,0.0552108147000697,0,0,0,0,0,0,0,0,0,0,0,0,0,1,175,0,0,0,0,0,0,0,0,0,1,0,0,0
0.175,0.523598775598299,0.466280480199266,3.98356143929862,-0.228858201836961,0.466280480199266,0.466280480199266,0.0573182953990324,0.0497604168961997,0.0497604168961997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,176,0,0,0,0,0,0,0,0,0,1,0,0,0
0.176,0.523598775598299,0.470201960025251,3.85972618002935,-0.225342544063238,0.470201960025251,0.470201960025251,0.0533968155730478,0.044613346091973,0.044613346091973,0,0,0,0,0,0,0,0,0,0,0,0,0,1,177,0,0,0,0,0,0,0,0,0,1,0,0,0
0.177,0.523598775598299,0.474000599008379,3.73789228923654,-0.221682334762887,0.474000599008379,0.474000599008379,0.0495981765899197,0.0397603801684505,0.0397603801684505,0,0,0,0,0,0,0,0,0,0,0,0,0,1,178,0,0,0,0,0,0,0,0,0,1,0,0,0
0.178,0.523598775598299,0.477678435091033,3.61813170581705,-0.217891113912479,0.477678435091033,0.477678435091033,0.0459203405072661,0.0351923168130888,0.0351923168130888,0,0,0,0,0,0,0,0,0,0,0,0,0,1,179,0,0,0,0,0,0,0,0,0,1,0,0,0
0.179,0.523598775598299,0.481237574566193,3.500509238057,-0.213981913093432,0.481237574566193,0.481237574566193,0.0423612010321056,0.0308999878154796,0.0308999878154796,0,0,0,0,0,0,0,0,0,0,0,0,0,1,180,0,0,0,0,0,0,0,0,0,1,0,0,0
0.18,0.523598775598299,0.484680185084395,3.38508283823505,-0.209967261020874,0.484680185084395,0.484680185084395,0.0389185905139035,0.0268742725321228,0.0268742725321228,0,0,0,0,0,0,0,0,0,0,0,0,0,1,181,0,0,0,0,0,0,0,0,0,1,0,0,0
0.181,0.523598775598299,0.488008488933662,3.2719038739323,-0.205859189621627,0.488008488933662,0.488008488933662,0.0355902866646372,0.0231061105425472,0.0231061105425472,0,0,0,0,0,0,0,0,0,0,0,0,0,1,182,0,0,0,0,0,0,0,0,0,1,0,0,0
0.182,0.523598775598299,0.491224756588983,3.16101739576918,-0.201669240621289,0.491224756588983,0.491224756588983,0.0323740190093155,0.0195865135192382,0.0195865135192382,0,0,0,0,0,0,0,0,0,0,0,0,0,1,183,0,0,0,0,0,0,0,0,0,1,0,0,0
0.183,0.523598775598299,0.494331300527643,3.05246240131119,-0.1974084726017,0.494331300527643,0.494331300527643,0.0292674750706562,0.0163065763339516,0.0163065763339516,0,0,0,0,0,0,0,0,0,0,0,0,0,1,184,0,0,0,0,0,0,0,0,0,1,0,0,0
0.184,0.523598775598299,0.497330469306425,2.9462720949056,-0.193087468491398,0.497330469306425,0.497330469306425,0.0262683062918735,0.0132574874230475,0.0132574874230475,0,0,0,0,0,0,0,0,0,0,0,0,0,1,185,0,0,0,0,0,0,0,0,0,1,0,0,0
